speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises
student,56m 5s,56m 9s,[Untranscribed],3.999,3365.497,3369.496,573,,,,,,,
silence,56m 9s,56m 16s,,7.239,3369.496,3376.735,574,,,,,,,
student,56m 16s,56m 27s,[Untranscribed],10.766,3376.735,3387.502,575,,,,,,,
silence,56m 27s,56m 29s,,2.008,3387.502,3389.51,576,,,,,,,
student,56m 29s,56m 36s,[Untranscribed],6.986,3389.51,3396.496,577,,,,,,,
silence,56m 36s,56m 40s,,3.999,3396.496,3400.495,578,,,,,,,
student,56m 40s,56m 49s,[Untranscribed],9.011,3400.495,3409.507,579,,,,,,,
silence,56m 49s,56m 58s,,8.994,3409.507,3418.501,580,,,,,,,
student,56m 58s,57m 0s,[Untranscribed],2.008,3418.501,3420.509,581,,,,,,,
silence,57m 0s,57m 5s,,4.995,3420.509,3425.504,582,,,,,,,
student,57m 5s,57m 9s,[Untranscribed],3.999,3425.504,3429.503,583,,,,,,,
silence,57m 9s,57m 12s,,3.004,3429.503,3432.507,584,,,,,,,
student,57m 12s,57m 17s,[Untranscribed],4.995,3432.507,3437.502,585,,,,,,,
silence,57m 17s,57m 19s,,2.008,3437.502,3439.51,586,,,,,,,
student,57m 19s,57m 23s,[Untranscribed],4.472,3439.51,3443.982,587,,,,,,,
silence,57m 23s,57m 27s,,3.527,3443.982,3447.509,588,,,,,,,
student,57m 27s,57m 42s,[Untranscribed],15.002,3447.509,3462.511,589,,,,,,,
silence,57m 42s,57m 44s,,1.991,3462.511,3464.502,590,,,,,,,
student,57m 44s,57m 49s,[Untranscribed],4.995,3464.502,3469.497,591,,,,,,,
silence,57m 49s,57m 51s,,2.008,3469.497,3471.505,592,,,,,,,
student,57m 51s,57m 58s,[Untranscribed],7.256,3471.505,3478.762,593,,,,,,,
silence,57m 58s,58m 4s,,5.738,3478.762,3484.499,594,,,,,,,
student,58m 4s,58m 8s,[Untranscribed],4.236,3484.499,3488.735,595,,,,,,,
silence,58m 8s,58m 10s,,1.772,3488.735,3490.507,596,,,,,,,
student,58m 10s,58m 15s,[Untranscribed],5.265,3490.507,3495.772,597,,,,,,,
silence,58m 15s,58m 22s,,6.733,3495.772,3502.505,598,,,,,,,
student,58m 22s,58m 31s,[Untranscribed],8.994,3502.505,3511.499,599,,,,,,,
silence,58m 31s,58m 33s,,2.497,3511.499,3513.997,600,,,,,,,
student,58m 33s,58m 38s,[Untranscribed],4.573,3513.997,3518.57,601,,,,,,,
silence,58m 38s,58m 42s,,3.932,3518.57,3522.502,602,,,,,,,
student,58m 42s,58m 45s,[Untranscribed],3.004,3522.502,3525.505,603,,,,,,,
silence,58m 45s,58m 47s,,1.991,3525.505,3527.497,604,,,,,,,
student,58m 47s,58m 49s,[Untranscribed],2.008,3527.497,3529.505,605,,,,,,,
silence,58m 49s,58m 58s,,8.994,3529.505,3538.499,606,,,,,,,
student,58m 58s,59m 2s,[Untranscribed],3.999,3538.499,3542.498,607,,,,,,,
silence,59m 2s,59m 6s,,3.999,3542.498,3546.498,608,,,,,,,
student,59m 6s,59m 18s,[Untranscribed],11.998,3546.498,3558.496,609,,,,,,,
silence,59m 18s,59m 22s,,3.999,3558.496,3562.495,610,,,,,,,
student,59m 22s,59m 31s,[Untranscribed],9.011,3562.495,3571.507,611,,,,,,,
silence,59m 31s,59m 33s,,1.991,3571.507,3573.498,612,,,,,,,
student,59m 33s,59m 37s,[Untranscribed],3.797,3573.498,3577.295,613,,,,,,,
silence,59m 37s,59m 40s,,3.071,3577.295,3580.366,614,,,,,,,
student,59m 40s,59m 48s,[Untranscribed],8.353,3580.366,3588.719,615,,,,,,,
silence,59m 48s,59m 50s,,1.789,3588.719,3590.508,616,,,,,,,
student,59m 50s,59m 53s,[Untranscribed],3.004,3590.508,3593.512,617,,,,,,,
silence,59m 53s,59m 55s,,1.991,3593.512,3595.503,618,,,,,,,
student,59m 55s,60m 0s,[Untranscribed],4.747,3595.503,3600.25,619,,,,,,,
